"seqnames"	"start"	"end"	"width"	"strand"	"target"
"chr20"	57023112	57023112	1	"+"	1
"chr20"	57466879	57466879	1	"+"	1
"chr20"	57570011	57570011	1	"+"	1
"chr20"	58519581	58519581	1	"+"	1
"chr20"	60709350	60709350	1	"+"	1
"chr20"	60778326	60778326	1	"+"	1
"chr20"	60868991	60868991	1	"+"	1
"chr20"	60870790	60870790	1	"+"	1
"chr20"	61444249	61444249	1	"+"	1
"chr20"	61444449	61444449	1	"+"	1
"chr20"	61919218	61919218	1	"+"	1
"chr20"	62153471	62153471	1	"+"	1
"chr20"	62563189	62563189	1	"+"	1
"chr20"	62694862	62694862	1	"+"	1
"chr20"	62905064	62905064	1	"+"	1
"chr20"	2819896	2819896	1	"-"	1
"chr20"	2821010	2821010	1	"-"	1
"chr20"	3128178	3128178	1	"-"	1
"chr20"	3765272	3765272	1	"-"	1
"chr20"	3765406	3765406	1	"-"	1
"chr20"	3765995	3765995	1	"-"	1
"chr20"	4049377	4049377	1	"-"	1
"chr20"	17594562	17594562	1	"-"	1
"chr20"	17640639	17640639	1	"-"	1
"chr20"	17640876	17640876	1	"-"	1
"chr20"	17948665	17948665	1	"-"	1
"chr20"	20493576	20493576	1	"-"	1
"chr20"	25596760	25596760	1	"-"	1
"chr20"	30309728	30309728	1	"-"	1
"chr20"	30309919	30309919	1	"-"	1
"chr20"	30533412	30533412	1	"-"	1
"chr20"	30783439	30783439	1	"-"	1
"chr20"	32264683	32264683	1	"-"	1
"chr20"	33329131	33329131	1	"-"	1
"chr20"	33330331	33330331	1	"-"	1
"chr20"	33590977	33590977	1	"-"	1
"chr20"	33866885	33866885	1	"-"	1
"chr20"	34241120	34241120	1	"-"	1
"chr20"	34241769	34241769	1	"-"	1
"chr20"	34242048	34242048	1	"-"	1
"chr20"	34242105	34242105	1	"-"	1
"chr20"	34242993	34242993	1	"-"	1
"chr20"	34243192	34243192	1	"-"	1
"chr20"	34541624	34541624	1	"-"	1
"chr20"	34541904	34541904	1	"-"	1
"chr20"	34636690	34636690	1	"-"	1
"chr20"	34636894	34636894	1	"-"	1
"chr20"	34637933	34637933	1	"-"	1
"chr20"	34638644	34638644	1	"-"	1
"chr20"	35402023	35402023	1	"-"	1
"chr20"	35412871	35412871	1	"-"	1
"chr20"	35412972	35412972	1	"-"	1
"chr20"	36146066	36146066	1	"-"	1
"chr20"	36640357	36640357	1	"-"	1
"chr20"	36640635	36640635	1	"-"	1
"chr20"	36640972	36640972	1	"-"	1
"chr20"	40033933	40033933	1	"-"	1
"chr20"	44691212	44691212	1	"-"	1
"chr20"	45315606	45315606	1	"-"	1
"chr20"	47731016	47731016	1	"-"	1
"chr20"	48252523	48252523	1	"-"	1
"chr20"	48252661	48252661	1	"-"	1
"chr20"	49507900	49507900	1	"-"	1
"chr20"	49508010	49508010	1	"-"	1
"chr20"	49508670	49508670	1	"-"	1
"chr20"	49510207	49510207	1	"-"	1
"chr20"	50701162	50701162	1	"-"	1
"chr20"	50768846	50768846	1	"-"	1
"chr20"	50769132	50769132	1	"-"	1
"chr20"	52193681	52193681	1	"-"	1
"chr20"	56982278	56982278	1	"-"	1
"chr20"	60964306	60964306	1	"-"	1
"chr20"	61511119	61511119	1	"-"	1
"chr20"	61512088	61512088	1	"-"	1
"chr20"	61542345	61542345	1	"-"	1
"chr20"	61826868	61826868	1	"-"	1
"chr20"	61834618	61834618	1	"-"	1
"chr20"	61834892	61834892	1	"-"	1
"chr20"	61905166	61905166	1	"-"	1
"chr20"	62590758	62590758	1	"-"	1
"chr20"	62591302	62591302	1	"-"	1
"chr21"	9825644	9825644	1	"+"	1
"chr21"	9826242	9826242	1	"+"	1
"chr21"	27141552	27141552	1	"+"	1
"chr21"	30717752	30717752	1	"+"	1
"chr21"	34730260	34730260	1	"+"	1
"chr21"	34922176	34922176	1	"+"	1
"chr21"	34923187	34923187	1	"+"	1
"chr21"	34923762	34923762	1	"+"	1
"chr21"	34923792	34923792	1	"+"	1
"chr21"	34924032	34924032	1	"+"	1
"chr21"	34924152	34924152	1	"+"	1
"chr21"	34924950	34924950	1	"+"	1
"chr21"	34925276	34925276	1	"+"	1
"chr21"	34925381	34925381	1	"+"	1
"chr21"	34925657	34925657	1	"+"	1
"chr21"	34926135	34926135	1	"+"	1
"chr21"	34926359	34926359	1	"+"	1
"chr21"	34926680	34926680	1	"+"	1
"chr21"	34926759	34926759	1	"+"	1
"chr21"	34926930	34926930	1	"+"	1
"chr21"	35467514	35467514	1	"+"	1
"chr21"	35468636	35468636	1	"+"	1
"chr21"	35469167	35469167	1	"+"	1
"chr21"	35469655	35469655	1	"+"	1
"chr21"	35469723	35469723	1	"+"	1
"chr21"	37445171	37445171	1	"+"	1
"chr21"	37950895	37950895	1	"+"	1
"chr21"	38525449	38525449	1	"+"	1
"chr21"	38884402	38884402	1	"+"	1
"chr21"	38885471	38885471	1	"+"	1
"chr21"	38885741	38885741	1	"+"	1
"chr21"	38886262	38886262	1	"+"	1
"chr21"	42648417	42648417	1	"+"	1
"chr21"	44527939	44527939	1	"+"	1
"chr21"	45113579	45113579	1	"+"	1
"chr21"	45113620	45113620	1	"+"	1
"chr21"	45114784	45114784	1	"+"	1
"chr21"	45181903	45181903	1	"+"	1
"chr21"	45223837	45223837	1	"+"	1
"chr21"	45223901	45223901	1	"+"	1
"chr21"	45225465	45225465	1	"+"	1
"chr21"	45229156	45229156	1	"+"	1
"chr21"	45561781	45561781	1	"+"	1
"chr21"	45564864	45564864	1	"+"	1
"chr21"	45565078	45565078	1	"+"	1
"chr21"	45565275	45565275	1	"+"	1
"chr21"	45583824	45583824	1	"+"	1
"chr21"	46710465	46710465	1	"+"	1
"chr21"	46711492	46711492	1	"+"	1
"chr21"	46714591	46714591	1	"+"	1
"chr21"	47831830	47831830	1	"+"	1
"chr21"	47836212	47836212	1	"+"	1
"chr21"	15746250	15746250	1	"-"	1
"chr21"	15746329	15746329	1	"-"	1
"chr21"	15746456	15746456	1	"-"	1
"chr21"	16340239	16340239	1	"-"	1
"chr21"	16340528	16340528	1	"-"	1
"chr21"	16340610	16340610	1	"-"	1
"chr21"	19169057	19169057	1	"-"	1
"chr21"	27253821	27253821	1	"-"	1
"chr21"	28217327	28217327	1	"-"	1
"chr21"	30378820	30378820	1	"-"	1
"chr21"	32638975	32638975	1	"-"	1
"chr21"	32639137	32639137	1	"-"	1
"chr21"	33043593	33043593	1	"-"	1
"chr21"	33043832	33043832	1	"-"	1
"chr21"	33044477	33044477	1	"-"	1
"chr21"	33719513	33719513	1	"-"	1
"chr21"	33719875	33719875	1	"-"	1
"chr21"	33947274	33947274	1	"-"	1
"chr21"	34876328	34876328	1	"-"	1
"chr21"	34876481	34876481	1	"-"	1
"chr21"	43411000	43411000	1	"-"	1
"chr21"	43411154	43411154	1	"-"	1
"chr21"	43411744	43411744	1	"-"	1
"chr21"	43412431	43412431	1	"-"	1
"chr21"	43414003	43414003	1	"-"	1
"chr21"	44257363	44257363	1	"-"	1
"chr21"	44474000	44474000	1	"-"	1
"chr21"	44474033	44474033	1	"-"	1
"chr21"	46190072	46190072	1	"-"	1
"chr21"	46191223	46191223	1	"-"	1
"chr21"	46191298	46191298	1	"-"	1
"chr21"	46226767	46226767	1	"-"	1
"chr21"	46271340	46271340	1	"-"	1
"chr21"	46935572	46935572	1	"-"	1
"chr21"	47704943	47704943	1	"-"	1
"chr21"	47742305	47742305	1	"-"	1
"chr21"	47743127	47743127	1	"-"	1
"chr22"	18022307	18022307	1	"+"	1
"chr22"	18028575	18028575	1	"+"	1
"chr22"	18028619	18028619	1	"+"	1
"chr22"	18210168	18210168	1	"+"	1
"chr22"	18211015	18211015	1	"+"	1
"chr22"	20073755	20073755	1	"+"	1
"chr22"	20097900	20097900	1	"+"	1
"chr22"	20130823	20130823	1	"+"	1
"chr22"	20132926	20132926	1	"+"	1
"chr22"	20759971	20759971	1	"+"	1
"chr22"	21272180	21272180	1	"+"	1
"chr22"	21272362	21272362	1	"+"	1
"chr22"	21288143	21288143	1	"+"	1
"chr22"	21304255	21304255	1	"+"	1
"chr22"	21304452	21304452	1	"+"	1
"chr22"	21304558	21304558	1	"+"	1
"chr22"	21305438	21305438	1	"+"	1
"chr22"	21307246	21307246	1	"+"	1
"chr22"	21307502	21307502	1	"+"	1
"chr22"	21800653	21800653	1	"+"	1
"chr22"	21801121	21801121	1	"+"	1
"chr22"	21976995	21976995	1	"+"	1
"chr22"	21977086	21977086	1	"+"	1
"chr22"	21977947	21977947	1	"+"	1
"chr22"	22673542	22673542	1	"+"	1
"chr22"	22902510	22902510	1	"+"	1
"chr22"	23466175	23466175	1	"+"	1
"chr22"	23658017	23658017	1	"+"	1
"chr22"	24717636	24717636	1	"+"	1
"chr22"	24717976	24717976	1	"+"	1
"chr22"	24718319	24718319	1	"+"	1
"chr22"	24718809	24718809	1	"+"	1
"chr22"	24810748	24810748	1	"+"	1
"chr22"	24810878	24810878	1	"+"	1
"chr22"	24811001	24811001	1	"+"	1
"chr22"	25424571	25424571	1	"+"	1
"chr22"	25435176	25435176	1	"+"	1
"chr22"	25435298	25435298	1	"+"	1
"chr22"	25436026	25436026	1	"+"	1
"chr22"	26124361	26124361	1	"+"	1
"chr22"	29182163	29182163	1	"+"	1
"chr22"	29182227	29182227	1	"+"	1
"chr22"	29445866	29445866	1	"+"	1
"chr22"	29446703	29446703	1	"+"	1
"chr22"	29449643	29449643	1	"+"	1
"chr22"	29538120	29538120	1	"+"	1
"chr22"	30415862	30415862	1	"+"	1
"chr22"	31365529	31365529	1	"+"	1
"chr22"	31365721	31365721	1	"+"	1
"chr22"	31366608	31366608	1	"+"	1
"chr22"	31367344	31367344	1	"+"	1
"chr22"	31367627	31367627	1	"+"	1
"chr22"	31368989	31368989	1	"+"	1
"chr22"	31369428	31369428	1	"+"	1
"chr22"	31371680	31371680	1	"+"	1
"chr22"	31372471	31372471	1	"+"	1
"chr22"	31372881	31372881	1	"+"	1
"chr22"	31373176	31373176	1	"+"	1
"chr22"	31373523	31373523	1	"+"	1
"chr22"	31373816	31373816	1	"+"	1
"chr22"	31374045	31374045	1	"+"	1
"chr22"	31374982	31374982	1	"+"	1
"chr22"	31746680	31746680	1	"+"	1
"chr22"	31830134	31830134	1	"+"	1
"chr22"	32352664	32352664	1	"+"	1
"chr22"	32352957	32352957	1	"+"	1
"chr22"	32666577	32666577	1	"+"	1
"chr22"	32668219	32668219	1	"+"	1
"chr22"	35846486	35846486	1	"+"	1
"chr22"	35847606	35847606	1	"+"	1
"chr22"	37425377	37425377	1	"+"	1
"chr22"	37425567	37425567	1	"+"	1
"chr22"	37962330	37962330	1	"+"	1
"chr22"	37962487	37962487	1	"+"	1
"chr22"	37964247	37964247	1	"+"	1
"chr22"	37964955	37964955	1	"+"	1
"chr22"	38061874	38061874	1	"+"	1
"chr22"	38062559	38062559	1	"+"	1
"chr22"	38062666	38062666	1	"+"	1
"chr22"	38201438	38201438	1	"+"	1
"chr22"	38202035	38202035	1	"+"	1
"chr22"	38202158	38202158	1	"+"	1
"chr22"	38202324	38202324	1	"+"	1
"chr22"	38273790	38273790	1	"+"	1
"chr22"	38284592	38284592	1	"+"	1
"chr22"	38336945	38336945	1	"+"	1
"chr22"	38336998	38336998	1	"+"	1
"chr22"	38471111	38471111	1	"+"	1
"chr22"	38471336	38471336	1	"+"	1
"chr22"	38476087	38476087	1	"+"	1
"chr22"	38478031	38478031	1	"+"	1
"chr22"	39069214	39069214	1	"+"	1
"chr22"	39112728	39112728	1	"+"	1
"chr22"	39138878	39138878	1	"+"	1
"chr22"	39826657	39826657	1	"+"	1
"chr22"	39827069	39827069	1	"+"	1
"chr22"	39883660	39883660	1	"+"	1
"chr22"	39909717	39909717	1	"+"	1
"chr22"	39917939	39917939	1	"+"	1
"chr22"	40661350	40661350	1	"+"	1
"chr22"	40661703	40661703	1	"+"	1
"chr22"	40661850	40661850	1	"+"	1
"chr22"	40719395	40719395	1	"+"	1
"chr22"	41277869	41277869	1	"+"	1
"chr22"	41488695	41488695	1	"+"	1
"chr22"	41513258	41513258	1	"+"	1
"chr22"	41573227	41573227	1	"+"	1
"chr22"	41573383	41573383	1	"+"	1
"chr22"	41574110	41574110	1	"+"	1
"chr22"	41574897	41574897	1	"+"	1
"chr22"	41924762	41924762	1	"+"	1
"chr22"	43193600	43193600	1	"+"	1
"chr22"	45258404	45258404	1	"+"	1
"chr22"	45580711	45580711	1	"+"	1
"chr22"	46634962	46634962	1	"+"	1
"chr22"	46704587	46704587	1	"+"	1
"chr22"	46727130	46727130	1	"+"	1
"chr22"	50279150	50279150	1	"+"	1
"chr22"	50279187	50279187	1	"+"	1
"chr22"	50280412	50280412	1	"+"	1
"chr22"	50355175	50355175	1	"+"	1
"chr22"	50962229	50962229	1	"+"	1
"chr22"	51042764	51042764	1	"+"	1
"chr22"	51052249	51052249	1	"+"	1
"chr22"	18272886	18272886	1	"-"	1
"chr22"	18301396	18301396	1	"-"	1
"chr22"	19024135	19024135	1	"-"	1
"chr22"	19024450	19024450	1	"-"	1
"chr22"	19026308	19026308	1	"-"	1
"chr22"	19026505	19026505	1	"-"	1
"chr22"	19028700	19028700	1	"-"	1
"chr22"	19118975	19118975	1	"-"	1
"chr22"	19121553	19121553	1	"-"	1
"chr22"	19121719	19121719	1	"-"	1
"chr22"	19167167	19167167	1	"-"	1
"chr22"	19318550	19318550	1	"-"	1
"chr22"	19318646	19318646	1	"-"	1
"chr22"	19431651	19431651	1	"-"	1
"chr22"	20103817	20103817	1	"-"	1
"chr22"	20302264	20302264	1	"-"	1
"chr22"	20849120	20849120	1	"-"	1
"chr22"	21354157	21354157	1	"-"	1
"chr22"	21354286	21354286	1	"-"	1
"chr22"	21982587	21982587	1	"-"	1
"chr22"	22890449	22890449	1	"-"	1
"chr22"	24981906	24981906	1	"-"	1
"chr22"	26860055	26860055	1	"-"	1
"chr22"	26888169	26888169	1	"-"	1
"chr22"	28378623	28378623	1	"-"	1
"chr22"	28379318	28379318	1	"-"	1
"chr22"	28379390	28379390	1	"-"	1
"chr22"	28379707	28379707	1	"-"	1
"chr22"	28395157	28395157	1	"-"	1
"chr22"	28559295	28559295	1	"-"	1
"chr22"	28559471	28559471	1	"-"	1
"chr22"	29191130	29191130	1	"-"	1
"chr22"	29191190	29191190	1	"-"	1
"chr22"	29191245	29191245	1	"-"	1
"chr22"	29191281	29191281	1	"-"	1
"chr22"	29191538	29191538	1	"-"	1
"chr22"	30279942	30279942	1	"-"	1
"chr22"	30972948	30972948	1	"-"	1
"chr22"	31364212	31364212	1	"-"	1
"chr22"	31364506	31364506	1	"-"	1
"chr22"	31740847	31740847	1	"-"	1
"chr22"	31741026	31741026	1	"-"	1
"chr22"	31741233	31741233	1	"-"	1
"chr22"	32015637	32015637	1	"-"	1
"chr22"	32109738	32109738	1	"-"	1
"chr22"	32111308	32111308	1	"-"	1
"chr22"	32112206	32112206	1	"-"	1
"chr22"	32112491	32112491	1	"-"	1
"chr22"	32783923	32783923	1	"-"	1
"chr22"	34986895	34986895	1	"-"	1
"chr22"	36234543	36234543	1	"-"	1
"chr22"	36678619	36678619	1	"-"	1
"chr22"	36863135	36863135	1	"-"	1
"chr22"	36863695	36863695	1	"-"	1
"chr22"	36863801	36863801	1	"-"	1
"chr22"	36886055	36886055	1	"-"	1
"chr22"	36886182	36886182	1	"-"	1
"chr22"	36902171	36902171	1	"-"	1
"chr22"	38617107	38617107	1	"-"	1
"chr22"	38617314	38617314	1	"-"	1
"chr22"	38685878	38685878	1	"-"	1
"chr22"	38687116	38687116	1	"-"	1
"chr22"	38687251	38687251	1	"-"	1
"chr22"	38687876	38687876	1	"-"	1
"chr22"	38692440	38692440	1	"-"	1
"chr22"	38692485	38692485	1	"-"	1
"chr22"	38692567	38692567	1	"-"	1
"chr22"	38692726	38692726	1	"-"	1
"chr22"	38693910	38693910	1	"-"	1
"chr22"	38694672	38694672	1	"-"	1
"chr22"	38879678	38879678	1	"-"	1
"chr22"	38879758	38879758	1	"-"	1
"chr22"	38879946	38879946	1	"-"	1
"chr22"	38881993	38881993	1	"-"	1
"chr22"	38882337	38882337	1	"-"	1
"chr22"	38883991	38883991	1	"-"	1
"chr22"	38885730	38885730	1	"-"	1
"chr22"	38886011	38886011	1	"-"	1
"chr22"	39096108	39096108	1	"-"	1
"chr22"	39261358	39261358	1	"-"	1
"chr22"	39262383	39262383	1	"-"	1
"chr22"	39262558	39262558	1	"-"	1
"chr22"	39262836	39262836	1	"-"	1
"chr22"	39263040	39263040	1	"-"	1
"chr22"	39709864	39709864	1	"-"	1
"chr22"	39711260	39711260	1	"-"	1
"chr22"	39713521	39713521	1	"-"	1
"chr22"	39715106	39715106	1	"-"	1
"chr22"	40807157	40807157	1	"-"	1
"chr22"	40807533	40807533	1	"-"	1
"chr22"	40814850	40814850	1	"-"	1
"chr22"	41641937	41641937	1	"-"	1
"chr22"	41642040	41642040	1	"-"	1
"chr22"	41642512	41642512	1	"-"	1
"chr22"	41642547	41642547	1	"-"	1
"chr22"	41833321	41833321	1	"-"	1
"chr22"	41856050	41856050	1	"-"	1
"chr22"	41921516	41921516	1	"-"	1
"chr22"	41924986	41924986	1	"-"	1
"chr22"	42070096	42070096	1	"-"	1
"chr22"	42070287	42070287	1	"-"	1
"chr22"	42456172	42456172	1	"-"	1
"chr22"	42605854	42605854	1	"-"	1
"chr22"	42605931	42605931	1	"-"	1
"chr22"	42607861	42607861	1	"-"	1
"chr22"	42608016	42608016	1	"-"	1
"chr22"	42608280	42608280	1	"-"	1
"chr22"	42611014	42611014	1	"-"	1
"chr22"	42981710	42981710	1	"-"	1
"chr22"	43267202	43267202	1	"-"	1
"chr22"	44892761	44892761	1	"-"	1
"chr22"	45592883	45592883	1	"-"	1
"chr22"	47082169	47082169	1	"-"	1
"chr22"	50216932	50216932	1	"-"	1
"chr22"	50217116	50217116	1	"-"	1
"chr22"	50282578	50282578	1	"-"	1
"chr22"	50703099	50703099	1	"-"	1
"chr22"	50962280	50962280	1	"-"	1
"chr3"	3152012	3152012	1	"+"	1
"chr3"	3446103	3446103	1	"+"	1
"chr3"	9426426	9426426	1	"+"	1
"chr3"	9426454	9426454	1	"+"	1
"chr3"	9515088	9515088	1	"+"	1
"chr3"	9517272	9517272	1	"+"	1
"chr3"	9517576	9517576	1	"+"	1
"chr3"	9517608	9517608	1	"+"	1
"chr3"	9517755	9517755	1	"+"	1
"chr3"	9517800	9517800	1	"+"	1
"chr3"	9934683	9934683	1	"+"	1
"chr3"	9935021	9935021	1	"+"	1
"chr3"	10029579	10029579	1	"+"	1
"chr3"	10046067	10046067	1	"+"	1
"chr3"	10046264	10046264	1	"+"	1
"chr3"	10047185	10047185	1	"+"	1
"chr3"	10047553	10047553	1	"+"	1
"chr3"	10047601	10047601	1	"+"	1
"chr3"	10048536	10048536	1	"+"	1
"chr3"	10183731	10183731	1	"+"	1
"chr3"	10192186	10192186	1	"+"	1
"chr3"	10312164	10312164	1	"+"	1
"chr3"	10334481	10334481	1	"+"	1
"chr3"	10334629	10334629	1	"+"	1
"chr3"	12544979	12544979	1	"+"	1
"chr3"	14183401	14183401	1	"+"	1
"chr3"	14183787	14183787	1	"+"	1
"chr3"	15084404	15084404	1	"+"	1
"chr3"	15084442	15084442	1	"+"	1
"chr3"	15090168	15090168	1	"+"	1
"chr3"	15687021	15687021	1	"+"	1
"chr3"	20025604	20025604	1	"+"	1
"chr3"	24003601	24003601	1	"+"	1
"chr3"	24003910	24003910	1	"+"	1
"chr3"	24018782	24018782	1	"+"	1
"chr3"	31494744	31494744	1	"+"	1
"chr3"	33908126	33908126	1	"+"	1
"chr3"	37323609	37323609	1	"+"	1
"chr3"	37365453	37365453	1	"+"	1
"chr3"	38295172	38295172	1	"+"	1
"chr3"	38295236	38295236	1	"+"	1
"chr3"	39453453	39453453	1	"+"	1
"chr3"	40353598	40353598	1	"+"	1
"chr3"	40528990	40528990	1	"+"	1
"chr3"	40559373	40559373	1	"+"	1
"chr3"	42264966	42264966	1	"+"	1
"chr3"	43389553	43389553	1	"+"	1
"chr3"	43389695	43389695	1	"+"	1
"chr3"	44700509	44700509	1	"+"	1
"chr3"	44701653	44701653	1	"+"	1
"chr3"	44702007	44702007	1	"+"	1
"chr3"	45589327	45589327	1	"+"	1
"chr3"	45589450	45589450	1	"+"	1
"chr3"	45589486	45589486	1	"+"	1
"chr3"	45636228	45636228	1	"+"	1
"chr3"	45636663	45636663	1	"+"	1
"chr3"	45637630	45637630	1	"+"	1
"chr3"	47385348	47385348	1	"+"	1
"chr3"	47385884	47385884	1	"+"	1
"chr3"	47887819	47887819	1	"+"	1
"chr3"	47887935	47887935	1	"+"	1
"chr3"	47887991	47887991	1	"+"	1
"chr3"	47888268	47888268	1	"+"	1
"chr3"	48965101	48965101	1	"+"	1
"chr3"	49020828	49020828	1	"+"	1
"chr3"	49020925	49020925	1	"+"	1
"chr3"	49049852	49049852	1	"+"	1
"chr3"	49050131	49050131	1	"+"	1
"chr3"	49051185	49051185	1	"+"	1
"chr3"	49052639	49052639	1	"+"	1
"chr3"	49061914	49061914	1	"+"	1
"chr3"	49062809	49062809	1	"+"	1
"chr3"	49065565	49065565	1	"+"	1
"chr3"	49548089	49548089	1	"+"	1
"chr3"	49568276	49568276	1	"+"	1
"chr3"	49568646	49568646	1	"+"	1
"chr3"	49568750	49568750	1	"+"	1
"chr3"	49569001	49569001	1	"+"	1
"chr3"	49569307	49569307	1	"+"	1
"chr3"	49569446	49569446	1	"+"	1
"chr3"	49569922	49569922	1	"+"	1
"chr3"	49570353	49570353	1	"+"	1
"chr3"	49570759	49570759	1	"+"	1
"chr3"	49570961	49570961	1	"+"	1
"chr3"	50005259	50005259	1	"+"	1
"chr3"	50005529	50005529	1	"+"	1
"chr3"	50622592	50622592	1	"+"	1
"chr3"	51419575	51419575	1	"+"	1
"chr3"	51419609	51419609	1	"+"	1
"chr3"	51419875	51419875	1	"+"	1
"chr3"	51426509	51426509	1	"+"	1
"chr3"	51429721	51429721	1	"+"	1
"chr3"	51429987	51429987	1	"+"	1
"chr3"	51430635	51430635	1	"+"	1
"chr3"	51430679	51430679	1	"+"	1
"chr3"	51671357	51671357	1	"+"	1
"chr3"	51696696	51696696	1	"+"	1
"chr3"	51696781	51696781	1	"+"	1
"chr3"	51696887	51696887	1	"+"	1
"chr3"	51697059	51697059	1	"+"	1
"chr3"	51737967	51737967	1	"+"	1
"chr3"	52516071	52516071	1	"+"	1
"chr3"	52522536	52522536	1	"+"	1
"chr3"	53264304	53264304	1	"+"	1
"chr3"	53265338	53265338	1	"+"	1
"chr3"	57542782	57542782	1	"+"	1
"chr3"	57742786	57742786	1	"+"	1
"chr3"	57742853	57742853	1	"+"	1
"chr3"	57743333	57743333	1	"+"	1
"chr3"	58279816	58279816	1	"+"	1
"chr3"	58303469	58303469	1	"+"	1
"chr3"	58303632	58303632	1	"+"	1
"chr3"	61547340	61547340	1	"+"	1
"chr3"	62189387	62189387	1	"+"	1
"chr3"	63981570	63981570	1	"+"	1
"chr3"	65051963	65051963	1	"+"	1
"chr3"	69153762	69153762	1	"+"	1
"chr3"	71804240	71804240	1	"+"	1
"chr3"	79550474	79550474	1	"+"	1
"chr3"	80271772	80271772	1	"+"	1
"chr3"	87941071	87941071	1	"+"	1
"chr3"	100467154	100467154	1	"+"	1
"chr3"	101284188	101284188	1	"+"	1
"chr3"	101284832	101284832	1	"+"	1
"chr3"	101476683	101476683	1	"+"	1
"chr3"	101476890	101476890	1	"+"	1
"chr3"	101477058	101477058	1	"+"	1
"chr3"	101484100	101484100	1	"+"	1
"chr3"	101541017	101541017	1	"+"	1
"chr3"	107524400	107524400	1	"+"	1
"chr3"	111991911	111991911	1	"+"	1
"chr3"	112299572	112299572	1	"+"	1
"chr3"	112299808	112299808	1	"+"	1
"chr3"	113677380	113677380	1	"+"	1
"chr3"	113804705	113804705	1	"+"	1
"chr3"	113805324	113805324	1	"+"	1
"chr3"	120469637	120469637	1	"+"	1
"chr3"	124456565	124456565	1	"+"	1
"chr3"	124456926	124456926	1	"+"	1
"chr3"	126707798	126707798	1	"+"	1
"chr3"	126754538	126754538	1	"+"	1
"chr3"	127309405	127309405	1	"+"	1
"chr3"	127340712	127340712	1	"+"	1
"chr3"	127340767	127340767	1	"+"	1
"chr3"	127379897	127379897	1	"+"	1
"chr3"	127391359	127391359	1	"+"	1
"chr3"	127391492	127391492	1	"+"	1
"chr3"	127391606	127391606	1	"+"	1
"chr3"	127788702	127788702	1	"+"	1
"chr3"	127788960	127788960	1	"+"	1
"chr3"	127789012	127789012	1	"+"	1
"chr3"	127789377	127789377	1	"+"	1
"chr3"	127789466	127789466	1	"+"	1
"chr3"	131102127	131102127	1	"+"	1
"chr3"	133306257	133306257	1	"+"	1
"chr3"	133306350	133306350	1	"+"	1
"chr3"	133306926	133306926	1	"+"	1
"chr3"	136664932	136664932	1	"+"	1
"chr3"	140695306	140695306	1	"+"	1
"chr3"	140695348	140695348	1	"+"	1
"chr3"	143708798	143708798	1	"+"	1
"chr3"	150127002	150127002	1	"+"	1
"chr3"	150127044	150127044	1	"+"	1
"chr3"	150127579	150127579	1	"+"	1
"chr3"	150127861	150127861	1	"+"	1
"chr3"	150128104	150128104	1	"+"	1
"chr3"	150128881	150128881	1	"+"	1
"chr3"	152556760	152556760	1	"+"	1
"chr3"	152881725	152881725	1	"+"	1
"chr3"	155655842	155655842	1	"+"	1
"chr3"	155661471	155661471	1	"+"	1
"chr3"	158409252	158409252	1	"+"	1
"chr3"	160286883	160286883	1	"+"	1
"chr3"	169496713	169496713	1	"+"	1
"chr3"	169710515	169710515	1	"+"	1
"chr3"	169710682	169710682	1	"+"	1
"chr3"	170078170	170078170	1	"+"	1
"chr3"	170078548	170078548	1	"+"	1
"chr3"	173999030	173999030	1	"+"	1
"chr3"	179211813	179211813	1	"+"	1
"chr3"	183888471	183888471	1	"+"	1
"chr3"	184039360	184039360	1	"+"	1
"chr3"	184039578	184039578	1	"+"	1
"chr3"	184039613	184039613	1	"+"	1
"chr3"	184043495	184043495	1	"+"	1
"chr3"	184052731	184052731	1	"+"	1
"chr3"	184052760	184052760	1	"+"	1
"chr3"	185347855	185347855	1	"+"	1
"chr3"	185348129	185348129	1	"+"	1
"chr3"	186507002	186507002	1	"+"	1
"chr3"	191109577	191109577	1	"+"	1
"chr3"	193855994	193855994	1	"+"	1
"chr3"	193856079	193856079	1	"+"	1
"chr3"	12625514	12625514	1	"-"	1
"chr3"	12625585	12625585	1	"-"	1
"chr3"	12625886	12625886	1	"-"	1
"chr3"	12626009	12626009	1	"-"	1
"chr3"	12940546	12940546	1	"-"	1
"chr3"	12941252	12941252	1	"-"	1
"chr3"	13358401	13358401	1	"-"	1
"chr3"	13358465	13358465	1	"-"	1
"chr3"	14154267	14154267	1	"-"	1
"chr3"	14199746	14199746	1	"-"	1
"chr3"	14200000	14200000	1	"-"	1
"chr3"	15088084	15088084	1	"-"	1
"chr3"	15093952	15093952	1	"-"	1
"chr3"	15116280	15116280	1	"-"	1
"chr3"	15711494	15711494	1	"-"	1
"chr3"	17455402	17455402	1	"-"	1
"chr3"	33195439	33195439	1	"-"	1
"chr3"	33431810	33431810	1	"-"	1
"chr3"	43121278	43121278	1	"-"	1
"chr3"	43121764	43121764	1	"-"	1
"chr3"	43122030	43122030	1	"-"	1
"chr3"	44487638	44487638	1	"-"	1
"chr3"	44489378	44489378	1	"-"	1
"chr3"	44496808	44496808	1	"-"	1
"chr3"	44541378	44541378	1	"-"	1
"chr3"	44957824	44957824	1	"-"	1
"chr3"	44967631	44967631	1	"-"	1
"chr3"	47058599	47058599	1	"-"	1
"chr3"	47098641	47098641	1	"-"	1
"chr3"	47098816	47098816	1	"-"	1
